X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-113.002407262,63.8210833024,D001-0474,1-EPB,0.0,1251.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.8,-113.0,*
-113.017737863,63.7525853865,D001-0396,1-EPB,0.0,1201.0,MIXED GNEISS,AR.FELS.INTR.,2.7,,*,63.8,-113.0,*
-113.275085741,63.7254140874,D001-0396,1-EPB,0.0,1204.0,SCHIST,AR.GNEISS,2.7,,*,63.7,-113.3,*
-114.067134781,63.84007547,D001-0358,1-EPB,0.0,1164.0,ACID GNEISS,AR.GRAN.GNEISS,2.8,,*,63.8,-114.1,*
-113.285929906,63.9354188608,D001-0403,1-EPB,0.0,1272.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.9,-113.3,*
-113.631945505,63.8387464527,D001-0403,1-EPB,0.0,1170.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.8,-113.6,*
-113.686936447,63.5387384267,D001-0395,1-EPB,0.0,1240.0,GRANITE,AR.GNEISS,2.6,,*,63.5,-113.7,*
-113.088236067,63.636577419,D001-0395,1-EPB,0.0,1393.0,GRANITE,AR.FELS.INTR.,2.7,,*,63.6,-113.1,*
-113.394255935,63.6497418265,D001-0395,1-EPB,0.0,1187.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.6,-113.4,*
-113.686940629,63.647406803,D001-0395,1-EPB,0.0,1150.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.6,-113.7,*
-112.034027025,64.0089313305,D001-0402,1-EPB,0.0,1477.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.0,-112.0,*
-112.366213921,64.0259276838,D001-0397,1-EPB,0.0,1529.0,ACID GNEISS,AR.GNEISS,2.7,,*,64.0,-112.4,*
-112.801907806,64.0544253818,D001-0397,1-EPB,0.0,1365.0,GRANITE,AR.FELS.INTR.,2.6,,*,64.1,-112.8,*
-111.898178321,63.7935937782,D001-0309,1-EPB,0.0,1386.0,ACID DIKE,AR.GRAN.GNEISS,2.6,,*,63.8,-111.9,*
-112.071355551,63.8094241863,D001-0396,1-EPB,0.0,1450.0,ACID GNEISS,AR.GNEISS,2.7,,*,63.8,-112.1,*
-112.83489642,63.8079172182,D001-0478,1-EPB,0.0,1286.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.8,-112.8,*
-112.519206778,63.7174183734,D001-0396,1-EPB,0.0,1440.0,GRANITE,AR.METASED.,2.5,,*,63.7,-112.5,*
-112.105861268,63.9177624428,D001-0475,1-EPB,0.0,1493.0,SCHIST,AR.GNEISS,2.7,,*,63.9,-112.1,*
-112.060525001,63.9045963764,D001-0402,1-EPB,0.0,1474.0,MIXED GNEISS,AR.GNEISS,2.8,,*,63.9,-112.1,*
-112.285538037,63.9189273439,D001-0402,1-EPB,0.0,1523.0,GREEN SCHIST,AR.VOLCANICS,2.9,,*,63.9,-112.3,*
-112.55072031,63.9225899109,D001-0403,1-EPB,0.0,1530.0,GRANITE,AR.GNEISS,2.8,,*,63.9,-112.6,*
-111.601162334,63.8587571439,D001-0396,1-EPB,0.0,1320.0,GRANITE,CRETACEOUS,2.6,,*,63.9,-111.6,*
-111.855178295,63.8512606595,D001-0396,1-EPB,0.0,1436.0,GRANITE,CRETACEOUS,2.7,,*,63.9,-111.9,*
-112.589051198,63.8430866686,D001-0396,1-EPB,0.0,1441.0,MIXED GNEISS,AR.METASED.,2.8,,*,63.8,-112.6,*
-111.878155573,63.5432470067,D001-0302,1-EPB,0.0,1435.0,ACID GNEISS,AR.METASED.,2.6,,*,63.5,-111.9,*
-111.646765106,63.5390540017,D001-0302,1-EPB,0.0,1430.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,63.5,-111.6,*
-111.646765106,63.5390540017,D001-0302,1-EPB,0.0,1430.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,63.5,-111.6,*
-112.111176674,63.5344170871,D001-0310,1-EPB,0.0,1394.0,GABBRO,AR.GNEISS,2.8,,*,63.5,-112.1,*
-112.794388593,63.7150813206,D001-0396,1-EPB,0.0,1273.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.7,-112.8,*
-111.680793432,63.6223991055,D001-0310,1-EPB,0.0,1378.0,MIXED GNEISS,AR.GRAN.GNEISS,2.7,,*,63.6,-111.7,*
-112.235020028,63.6060830725,D001-0310,1-EPB,0.0,1391.0,ACID GNEISS,AR.GNEISS,2.6,,*,63.6,-112.2,*
-111.949336837,63.6244172821,D001-0310,1-EPB,0.0,1385.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,63.6,-111.9,*
-110.269961731,63.3313211524,D001-0306,1-EPB,0.0,1370.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.3,-110.3,*
-111.002784505,63.4291382818,D001-0304,1-EPB,0.0,1409.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.4,-111.0,*
-110.757272412,63.3409589793,D001-0303,1-EPB,0.0,1302.0,ACID GNEISS,AR.METASED.,2.6,,*,63.3,-110.8,*
-111.408822755,63.3729904398,D001-0302,1-EPB,0.0,1415.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.4,-111.4,*
-111.104415135,63.2684550983,D001-0304,1-EPB,0.0,1403.0,ACID GNEISS,AR.VOLCANICS,2.7,,*,63.3,-111.1,*
-110.680116074,63.2636211232,D001-0303,1-EPB,0.0,1278.0,MAFIC DIKE,AR.METASED.,2.7,,*,63.3,-110.7,*
-110.299300015,63.4346631673,D001-0306,1-EPB,0.0,1379.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.4,-110.3,*
-111.416146283,63.0445076388,D001-0304,1-EPB,0.0,1317.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.0,-111.4,*
-110.505955877,63.4264793111,D001-0306,1-EPB,0.0,1364.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.4,-110.5,*
-111.220260074,63.042152392,D001-0304,1-EPB,0.0,1327.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.0,-111.2,*
-110.388197477,63.0330005569,D001-0303,1-EPB,0.0,1250.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.0,-110.4,*
-110.765452297,63.0609743899,D001-0303,1-EPB,0.0,1355.0,SCHIST,AR.METASED.,2.6,,*,63.1,-110.8,*
-110.577684768,63.0659946962,D001-0303,1-EPB,0.0,1253.0,SCHIST,AR.METASED.,2.7,,*,63.1,-110.6,*
-110.267965227,63.2504803568,D001-0306,1-EPB,0.0,1418.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.3,-110.3,*
-111.299446238,63.2439742753,D001-0304,1-EPB,0.0,1346.0,MIXED GNEISS,AR.VOLCANICS,2.7,,*,63.2,-111.3,*
-111.464989169,63.2533305943,D001-0478,1-EPB,0.0,1346.0,GRANITE,DEVONIAN,2.6,,*,63.3,-111.5,*
-110.282485987,63.15545619,D001-0306,1-EPB,0.0,1338.0,GRANITE,AR.GNEISS,2.6,,*,63.2,-110.3,*
-110.889570752,63.1714222677,D001-0303,1-EPB,0.0,1312.0,SLATE,AR.METASED.,2.7,,*,63.2,-110.9,*
-110.29148972,63.5206935398,D001-0305,1-EPB,0.0,1407.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.5,-110.3,*
-109.84132119,63.3670505454,D001-0363,1-EPB,0.0,1422.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.4,-109.8,*
-109.148298551,63.289761457,D001-0364,1-EPB,0.0,1338.0,GRANITE,AR.GNEISS,2.6,,*,63.3,-109.1,*
-109.577981854,63.2740928622,D001-0363,1-EPB,0.0,1382.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.3,-109.6,*
-108.946957312,63.2879268797,D001-0445,1-EPB,0.0,1384.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,63.3,-108.9,*
-110.062644224,63.3236758686,D001-0478,1-EPB,0.0,1323.0,ACID GNEISS,DEVONIAN,2.6,,*,63.3,-110.1,*
-109.383976983,63.3204288037,D001-0364,1-EPB,0.0,1323.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,63.3,-109.4,*
-109.875495717,63.4633865565,D001-0363,1-EPB,0.0,1325.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.5,-109.9,*
-109.63733668,63.4900823114,D001-0364,1-EPB,0.0,1386.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.5,-109.6,*
-108.896134955,63.4935966638,D001-0446,1-EPB,0.0,1303.0,ACID GNEISS,AR.METASED.,2.6,,*,63.5,-108.9,*
-109.364483293,63.4180947469,D001-0445,1-EPB,0.0,1412.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,63.4,-109.4,*
-110.059308852,63.4241818603,D001-0306,1-EPB,0.0,1358.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.4,-110.1,*
-108.922954665,63.0954232915,D001-0364,1-EPB,0.0,1180.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.1,-108.9,*
-109.124795375,63.0990910644,D001-0364,1-EPB,0.0,1152.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.1,-109.1,*
-109.559321913,63.0872479401,D001-0410,1-EPB,0.0,1074.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.1,-109.6,*
-109.813353937,63.0742189286,D001-0410,1-EPB,0.0,1053.0,MIXED GNEISS,AR.GRAN.GNEISS,2.7,,*,63.1,-109.8,*
-110.097376807,63.0429662091,D001-0306,1-EPB,0.0,1130.0,MIXED GNEISS,AR.GNEISS,2.6,,*,63.0,-110.1,*
-109.39280283,63.200264417,D001-0363,1-EPB,0.0,1320.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.2,-109.4,*
-109.824656457,63.2367478048,D001-0363,1-EPB,0.0,1371.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.2,-109.8,*
-110.055321196,63.2393382541,D001-0306,1-EPB,0.0,1292.0,ACID GNEISS,AR.GNEISS,2.7,,*,63.2,-110.1,*
-110.048510752,63.1486659945,D001-0306,1-EPB,0.0,1277.0,GRANITE,AR.GNEISS,2.7,,*,63.1,-110.0,*
-109.807832554,63.1586227122,D001-0410,1-EPB,0.0,1360.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,63.2,-109.8,*
-108.917785219,63.1967617042,D001-0445,1-EPB,0.0,1285.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,63.2,-108.9,*
-109.144625931,63.1909303058,D001-0364,1-EPB,0.0,1293.0,GRANITE,AR.GNEISS,2.7,,*,63.2,-109.1,*
-109.554978137,63.1761055618,D001-0410,1-EPB,0.0,1265.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.2,-109.6,*
-109.377992193,63.4980944787,D001-0445,1-EPB,0.0,1421.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.5,-109.4,*
-109.166649191,63.5035961378,D001-0445,1-EPB,0.0,1396.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,63.5,-109.2,*
-109.10313176,63.0064177699,D001-0363,1-EPB,0.0,1262.0,GRANITE,AR.GRAN.GNEISS,2.5,,*,63.0,-109.1,*
-109.339476875,63.0164161628,D001-0363,1-EPB,0.0,1096.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.0,-109.3,*
-109.81403605,63.0123363691,D001-0410,1-EPB,0.0,1025.0,ACID GNEISS,AR.GNEISS,2.7,,*,63.0,-109.8,*
-109.565165171,63.0063925077,D001-0410,1-EPB,0.0,1069.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.0,-109.6,*
-111.314155961,64.0220952449,D001-0397,1-EPB,0.0,1366.0,MAFIC VOLCANIC,AR.VOLCANICS,2.8,,*,64.0,-111.3,*
-110.254088454,63.949596943,D001-0305,1-EPB,0.0,1325.0,SCHIST,AR.METASED.,2.7,,*,63.9,-110.3,*
-111.384823176,63.955592577,D001-0397,1-EPB,0.0,1322.0,GABBRO,CRETACEOUS,3.1,,*,64.0,-111.4,*
-111.188811441,63.9559249437,D001-0309,1-EPB,0.0,1330.0,SCHIST,AR.VOLCANICS,2.7,,*,64.0,-111.2,*
-110.678252828,63.7914466363,D001-0303,1-EPB,0.0,1337.0,SCHIST,AR.METASED.,2.6,,*,63.8,-110.7,*
-111.380474786,63.7904221625,D001-0309,1-EPB,0.0,1330.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.8,-111.4,*
-110.333251288,63.8010853834,D001-0305,1-EPB,0.0,1348.0,SCHIST,AR.FELS.INTR.,2.7,,*,63.8,-110.3,*
-110.91976364,63.7854300269,D001-0304,1-EPB,0.0,1419.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.8,-110.9,*
-111.500958325,63.7209133854,D001-0309,1-EPB,0.0,1370.0,SCHIST,AR.GRAN.GNEISS,2.7,,*,63.7,-111.5,*
-110.532412906,63.7829270921,D001-0307,1-EPB,0.0,1449.0,SCHIST,AR.METASED.,2.7,,*,63.8,-110.5,*
-110.233418339,63.8857601557,D001-0305,1-EPB,0.0,1396.0,MIXED GNEISS,AR.METASED.,2.7,,*,63.9,-110.2,*
-110.893113645,63.8824195455,D001-0304,1-EPB,0.0,1333.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.9,-110.9,*
-111.143467397,63.8734204619,D001-0303,1-EPB,0.0,1328.0,SCHIST,AR.VOLCANICS,2.8,,*,63.9,-111.1,*
-111.284434663,63.7197456324,D001-0302,1-EPB,0.0,1395.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.7,-111.3,*
-110.7716497,63.5483296703,D001-0303,1-EPB,0.0,1437.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.5,-110.8,*
-111.516746185,63.5808846512,D001-0474,1-EPB,0.0,1420.0,GRANITE,DEVONIAN,2.6,,*,63.6,-111.5,*
-111.248351748,63.5438603445,D001-0302,1-EPB,0.0,1400.0,MAFIC VOLCANIC,AR.VOLCANICS,2.8,,*,63.5,-111.2,*
-111.441382207,63.5380400548,D001-0302,1-EPB,0.0,1388.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,63.5,-111.4,*
-111.028991215,63.5386863189,D001-0304,1-EPB,0.0,1444.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.5,-111.0,*
-110.538480496,63.5298397449,D001-0306,1-EPB,0.0,1408.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,63.5,-110.5,*
-110.527703959,63.6877194234,D001-0307,1-EPB,0.0,1358.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.7,-110.5,*
-110.316883803,63.7110746996,D001-0305,1-EPB,0.0,1352.0,ACID GNEISS,AR.METASED.,2.6,,*,63.7,-110.3,*
-110.794711122,63.6973706289,D001-0303,1-EPB,0.0,1399.0,SCHIST,AR.GRAN.GNEISS,2.7,,*,63.7,-110.8,*
-111.041355702,63.616683993,D001-0304,1-EPB,0.0,1432.0,GABBRO,AR.VOLCANICS,3.0,,*,63.6,-111.0,*
-110.61767257,63.6206888411,D001-0307,1-EPB,0.0,1403.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.6,-110.6,*
-110.312851625,63.6250390578,D001-0305,1-EPB,0.0,1471.0,MIXED GNEISS,AR.GRAN.GNEISS,2.6,,*,63.6,-110.3,*
-109.613218211,63.9492685396,D001-0412,1-EPB,0.0,1385.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.9,-109.6,*
-109.347867584,63.9492683749,D001-0413,1-EPB,0.0,1276.0,ACID GNEISS,AR.METASED.,2.8,,*,63.9,-109.3,*
-109.50371672,64.0487693166,D001-0466,1-EPB,0.0,1227.0,CATACLASITE,AR.FELS.INTR.,2.6,,*,64.0,-109.5,*
-110.050249111,64.0597656067,D001-0305,1-EPB,0.0,1374.0,MIXED GNEISS,AR.METASED.,2.7,,*,64.1,-110.1,*
-109.852851041,63.5825903141,D001-0363,1-EPB,0.0,1320.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,63.6,-109.9,*
-109.915230703,63.7949380769,D001-0412,1-EPB,0.0,1361.0,SCHIST,AR.METASED.,2.7,,*,63.8,-109.9,*
-110.08957407,63.7969494346,D001-0305,1-EPB,0.0,1351.0,SCHIST,AR.FELS.INTR.,2.6,,*,63.8,-110.1,*
-109.658713124,63.8107615729,D001-0412,1-EPB,0.0,1409.0,MIXED GNEISS,AR.METASED.,2.6,,*,63.8,-109.7,*
-109.401856919,63.7874433166,D001-0412,1-EPB,0.0,1295.0,SCHIST,AR.METASED.,2.7,,*,63.8,-109.4,*
-109.152508587,63.7854333372,D001-0412,1-EPB,0.0,1299.0,SCHIST,AR.METASED.,2.7,,*,63.8,-109.2,*
-109.401856919,63.7874433166,D001-0412,1-EPB,0.0,1295.0,GRANITE,AR.METASED.,2.7,,*,63.8,-109.4,*
-108.936161178,63.7726014743,D001-0412,1-EPB,0.0,1279.0,GRANITE,AR.METASED.,2.5,,*,63.8,-108.9,*
-109.120352526,63.9312707107,D001-0413,1-EPB,0.0,1233.0,GRANITE,AR.METASED.,2.6,,*,63.9,-109.1,*
-109.593210882,63.8604301055,D001-0412,1-EPB,0.0,1291.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.9,-109.6,*
-108.930336962,63.8811040833,D001-0413,1-EPB,0.0,1238.0,GRANITE,AR.METASED.,2.6,,*,63.9,-108.9,*
-110.017740772,63.8800940697,D001-0305,1-EPB,0.0,1370.0,GRANITE,AR.FELS.INTR.,2.6,,*,63.9,-110.0,*
-108.906975833,63.5915987498,D001-0412,1-EPB,0.0,1290.0,SANDSTONE,AR.METASED.,2.7,,*,63.6,-108.9,*
-109.156832283,63.6867648957,D001-0445,1-EPB,0.0,1288.0,SCHIST,AR.METASED.,2.7,,*,63.7,-109.2,*
-109.390347871,63.7065963745,D001-0445,1-EPB,0.0,1401.0,SCHIST,AR.GRAN.GNEISS,2.6,,*,63.7,-109.4,*
-109.868539792,63.6914196817,D001-0363,1-EPB,0.0,1331.0,SCHIST,AR.METASED.,2.7,,*,63.7,-109.9,*
-109.16282354,63.5952635434,D001-0445,1-EPB,0.0,1373.0,ACID GNEISS,AR.GNEISS,2.6,,*,63.6,-109.2,*
-110.111028033,63.6300552697,D001-0305,1-EPB,0.0,1340.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,63.6,-110.1,*
-112.937755299,64.2419292731,D001-0399,1-EPB,0.0,1319.0,GRANITE,AR.FELS.INTR.,2.6,,*,64.2,-112.9,*
-112.985761439,64.3652670868,D001-0399,1-EPB,0.0,1288.0,GRANITE,AR.FELS.INTR.,2.6,,*,64.4,-113.0,*
-113.276945073,64.3502667025,D001-0399,1-EPB,0.0,1289.0,GRANITE,AR.METASED.,2.7,,*,64.4,-113.3,*
-112.998589291,64.139757947,D001-0397,1-EPB,0.0,1282.0,GABBRO,AR.FELS.INTR.,3.0,,*,64.1,-113.0,*
-113.584456279,64.1395880385,D001-0478,1-EPB,0.0,1235.0,GRANITE,AR.FELS.INTR.,2.6,,*,64.1,-113.6,*
-114.043987268,64.4457628032,D001-0354,1-EPB,0.0,1325.0,GABBRO,AR.GRAN.GNEISS,3.0,,*,64.4,-114.0,*
-113.366786345,64.4566004216,D001-0399,1-EPB,0.0,1357.0,GRANITE,AR.FELS.INTR.,2.6,,*,64.5,-113.4,*
-112.279712919,64.2402696174,D001-0398,1-EPB,0.0,1488.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,64.2,-112.3,*
-112.756243267,64.2407639747,D001-0399,1-EPB,0.0,1343.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,64.2,-112.8,*
-112.102201816,64.2346048927,D001-0398,1-EPB,0.0,1572.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,64.2,-112.1,*
-112.496060014,64.2345997132,D001-0399,1-EPB,0.0,1443.0,MIXED GNEISS,AR.GRAN.GNEISS,2.9,,*,64.2,-112.5,*
-111.989695747,64.2604399539,D001-0398,1-EPB,0.0,1529.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,64.3,-112.0,*
-112.621232857,64.15609982,D001-0397,1-EPB,0.0,1391.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,64.2,-112.6,*
-111.728515337,64.2162722281,D001-0398,1-EPB,0.0,1447.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.2,-111.7,*
-111.974363937,64.3584440449,D001-0398,1-EPB,0.0,1522.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.4,-112.0,*
-111.673351031,64.4067796427,D001-0400,1-EPB,0.0,1357.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.4,-111.7,*
-112.42805723,64.3574427559,D001-0398,1-EPB,0.0,1464.0,SCHIST,AR.VOLCANICS,2.6,,*,64.4,-112.4,*
-111.739185118,64.3139437287,D001-0398,1-EPB,0.0,1451.0,GREYWACKE,AR.GRAN.GNEISS,2.7,,*,64.3,-111.7,*
-112.158540124,64.3489422962,D001-0398,1-EPB,0.0,1517.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,64.3,-112.2,*
-112.781914224,64.3517680678,D001-0399,1-EPB,0.0,1298.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.4,-112.8,*
-112.439721351,64.1446002989,D001-0397,1-EPB,0.0,1531.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.1,-112.4,*
-111.939357117,64.1172695541,D001-0397,1-EPB,0.0,1386.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.1,-111.9,*
-112.16170346,64.1299341513,D001-0397,1-EPB,0.0,1386.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,64.1,-112.2,*
-112.784909174,64.1415937047,D001-0397,1-EPB,0.0,1340.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.1,-112.8,*
-111.605839505,64.0741011824,D001-0402,1-EPB,0.0,1372.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,64.1,-111.6,*
-112.646073009,64.4341062982,D001-0400,1-EPB,0.0,1331.0,MAFIC VOLCANIC,AR.GRAN.GNEISS,3.0,,*,64.4,-112.6,*
-111.588515236,64.5201186969,D001-0307,1-EPB,0.0,1474.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.5,-111.6,*
-112.806418653,64.5686159683,D001-0399,1-EPB,0.0,1473.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.6,-112.8,*
-112.849087139,64.4567728779,D001-0399,1-EPB,0.0,1337.0,MAFIC GNEISS,AR.GRAN.GNEISS,2.8,,*,64.5,-112.8,*
-112.201710493,64.440112615,D001-0398,1-EPB,0.0,1495.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.4,-112.2,*
-111.953865405,64.4797823847,D001-0400,1-EPB,0.0,1506.0,ACID GNEISS,AR.GRAN.GNEISS,2.7,,*,64.5,-112.0,*
-112.318219553,64.5729514783,D001-0400,1-EPB,0.0,1464.0,GRANITE,AR.METASED.,2.7,,*,64.6,-112.3,*
-112.136543054,64.5699524737,D001-0400,1-EPB,0.0,1459.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.6,-112.1,*
-111.877362914,64.5609565509,D001-0400,1-EPB,0.0,1301.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,64.6,-111.9,*
-114.067847262,65.0767847843,D001-0435,1-EPB,0.0,1517.0,SCHIST,AR.GRAN.GNEISS,2.7,,*,65.1,-114.1,*
-113.059782141,64.9907935903,D001-0481,1-EPB,0.0,1497.0,GRANITE,AR.FELS.INTR.,2.7,,*,65.0,-113.1,*
-113.976670557,64.9951151016,D001-0434,1-EPB,0.0,1448.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,65.0,-114.0,*
-113.838170493,65.1297907548,D001-0382,1-EPB,0.0,1372.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,65.1,-113.8,*
-113.288630686,64.9874565263,D001-0434,1-EPB,0.0,1518.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,65.0,-113.3,*
-114.150002247,64.7676066448,D001-0354,1-EPB,0.0,1476.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,64.8,-114.2,*
-113.961497578,64.8767779274,D001-0434,1-EPB,0.0,1471.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.9,-114.0,*
-114.142506264,64.8564420752,D001-0434,1-EPB,0.0,1480.0,GABBRO,AR.GRAN.GNEISS,2.9,,*,64.9,-114.1,*
-113.203113774,64.6709464054,D001-0399,1-EPB,0.0,1380.0,GRANITE,AR.FELS.INTR.,2.6,,*,64.7,-113.2,*
-114.166498895,64.668268715,D001-0354,1-EPB,0.0,1454.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,64.7,-114.2,*
-112.638760359,65.1101340956,D001-0382,1-EPB,0.0,1482.0,GRANITE,AR.METASED.,2.6,,*,65.1,-112.6,*
-112.187234211,65.1106354495,D001-0465,1-EPB,0.0,1237.0,MIXED GNEISS,AR.GNEISS,2.6,,*,65.1,-112.2,*
-112.421914193,65.116803499,D001-0382,1-EPB,0.0,1235.0,GABBRO,AR.METASED.,3.0,,*,65.1,-112.4,*
-111.813544905,65.0818075363,D001-0465,1-EPB,0.0,1400.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,65.1,-111.8,*
-112.010391081,65.1084737011,D001-0465,1-EPB,0.0,1428.0,MIXED GNEISS,AR.GNEISS,2.6,,*,65.1,-112.0,*
-112.375072131,64.993296887,D001-0308,1-EPB,0.0,1250.0,MIXED GNEISS,AR.METASED.,2.7,,*,65.0,-112.4,*
-112.633419619,64.9889650627,D001-0307,1-EPB,0.0,1447.0,MIXED GNEISS,AR.VOLCANICS,2.7,,*,65.0,-112.6,*
-111.618863462,65.031473405,D001-0464,1-EPB,0.0,1449.0,GRANITE,AR.GRAN.GNEISS,2.7,,*,65.0,-111.6,*
-111.956723892,65.1589738212,D001-0465,1-EPB,0.0,1445.0,SCHIST,AR.GNEISS,2.7,,*,65.2,-112.0,*
-112.166894053,64.9877991257,D001-0308,1-EPB,0.0,1358.0,ACID GNEISS,AR.GNEISS,2.7,,*,65.0,-112.2,*
-111.679359223,64.8249654315,D001-0308,1-EPB,0.0,1384.0,MIXED GNEISS,AR.GNEISS,2.7,,*,64.8,-111.7,*
-111.744026592,64.7222948632,D001-0308,1-EPB,0.0,1419.0,ACID GNEISS,AR.GNEISS,2.6,,*,64.7,-111.7,*
-111.946378653,64.9212992076,D001-0478,1-EPB,0.0,1365.0,ACID GNEISS,AR.GRAN.GNEISS,2.6,,*,64.9,-111.9,*
-112.47240514,64.8766261092,D001-0308,1-EPB,0.0,1486.0,GABBRO,AR.METASED.,2.8,,*,64.9,-112.5,*
-112.177390397,64.8891281644,D001-0308,1-EPB,0.0,1425.0,GRANITE,AR.GNEISS,2.6,,*,64.9,-112.2,*
-112.653576173,64.6619500266,D001-0307,1-EPB,0.0,1443.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.7,-112.7,*
-111.946536654,64.6861241411,D001-0307,1-EPB,0.0,1291.0,GRANITE,AR.GRAN.GNEISS,2.6,,*,64.7,-111.9,*
-112.171714325,64.6594534688,D001-0307,1-EPB,0.0,1491.0,MIXED GNEISS,AR.GRAN.GNEISS,3.1,,*,64.7,-112.2,*
-112.427394699,64.6634528712,D001-0307,1-EPB,0.0,1449.0,GRANITE,AR.METASED.,2.6,,*,64.7,-112.4,*
-110.739793819,64.1631039271,D001-0402,1-EPB,0.0,1439.0,GREYWACKE,AR.METASED.,2.6,,*,64.2,-110.7,*
