/ Dataset:E:\data\storage\3\5\1\4\0003\Densities and Magnetic Susceptibilities - CSV - Point Data - 08JUL2014.hxyz
/
/ Projection:NAD83
/      Datum:NAD83,6378137,0.0818191910428158,0
/     Method:
/       Unit:dega,1
/      Local:"NAD83 to WGS 84 (1)",0,0,0,0,0,0,0
/
X,Y,SAMPLE,SOURCE,DEPTH,ELEVATION,ROCKTYPE,COMMENTS,DENSITY,SMSNO,MAGSUS,LATITUDE,LONGITUDE,SDMAGSUS
-81.3882182284,46.628372315,T001-0025,1-EPB,716.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0025,1-EPB,643.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0025,1-EPB,652.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0025,1-EPB,673.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0025,1-EPB,688.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0024,1-EPB,551.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0024,1-EPB,502.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4605541294,46.6315390475,D001-0743,1-EPB,0.0,1250.0,CATACLASITE,AR.FELS.INTR.,2.8,,*,46.6,-81.5,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,853.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,762.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,868.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,795.0,0.0,"NORITE     MSSVE",,2.7,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,823.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,777.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,941.0,0.0,"NORITE     MSSVE",,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,807.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,838.0,0.0,"NORITE     MSSVE",,3.0,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,917.0,0.0,"NORITE     MSSVE",,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0026,1-EPB,883.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,899.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,929.0,0.0,"NORITE     MSSVE",,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0025,1-EPB,624.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0024,1-EPB,472.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0021,1-EPB,94.0,0.0,"QGABBRO    MSSVE",,3.0,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,182.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,350.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,426.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,323.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,310.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,295.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,283.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,261.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,243.0,0.0,"NORITE     MSSVE",,2.7,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,490.0,0.0,"NORITE     MSSVE",,2.7,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,609.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,624.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,640.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,655.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,594.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,335.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,472.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,411.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.468387776,46.6122056863,D001-0743,1-EPB,0.0,1175.0,GRANITE,AR.FELS.INTR.,2.6,,*,46.6,-81.5,*,
-81.4110524122,46.6135389675,D001-0746,1-EPB,0.0,1250.0,SYENITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.468387776,46.6122056863,D001-0743,1-EPB,0.0,1175.0,"MIXED GNEISS",AR.FELS.INTR.,2.9,,*,46.6,-81.5,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,399.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.468387776,46.6122056863,D001-0743,1-EPB,0.0,1175.0,"ACID DIKE",AR.FELS.INTR.,2.7,,*,46.6,-81.5,*,
-81.4698878306,46.6112056859,D001-0743,1-EPB,0.0,1200.0,GRANITE,AR.FELS.INTR.,2.7,,*,46.6,-81.5,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,442.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,381.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0036,1-EPB,365.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,579.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,685.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,106.0,0.0,"NORITE     EPVEN",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,807.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,838.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,716.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,216.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0034,1-EPB,76.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0040,1-EPB,880.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,170.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,155.0,0.0,"NORITE     MSSVE",,2.9,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,137.0,0.0,"NORITE     EPVEN",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,548.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,701.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,121.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0034,1-EPB,45.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0040,1-EPB,899.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,667.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,229.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,731.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,189.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,521.0,0.0,"NORITE     ALTRD",,2.7,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,506.0,0.0,"NORITE     ALTRD",,2.6,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,533.0,0.0,"NORITE     ALTRD",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0038,1-EPB,563.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,856.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0037,1-EPB,457.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0035,1-EPB,204.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,762.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,777.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,792.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,749.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0039,1-EPB,823.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0034,1-EPB,32.0,0.0,"NORITE     MSSVE",,3.2,,*,46.6,-81.4,*,
-81.4285530252,46.615538988,D001-0745,1-EPB,0.0,1150.0,GABBRO,SUD.NORITE,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,289.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,423.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,411.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,396.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,384.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4370533073,46.6225390092,D001-0745,1-EPB,0.0,1250.0,"MAFIC GNEISS",AR.FELS.INTR.,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,362.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,167.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,307.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,320.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0024,1-EPB,442.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,335.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0023,1-EPB,350.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,259.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0024,1-EPB,460.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0021,1-EPB,76.0,0.0,"QGABBRO    MSSVE",,3.0,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,271.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,152.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,137.0,0.0,"QGABBRO    MSSVE",,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,216.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0021,1-EPB,106.0,0.0,"QGABBRO    MSSVE",,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,231.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0024,1-EPB,484.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,1002.0,0.0,"NORITE     ALTRD",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,987.0,0.0,"FL QZ VEIN MSSVE",,2.7,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,972.0,0.0,"NORITE     MSSVE",,2.9,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0027,1-EPB,960.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0021,1-EPB,121.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,198.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.3882182284,46.628372315,T001-0022,1-EPB,243.0,0.0,"QGABBRO    MSSVE",,2.8,,*,46.6,-81.4,*,
-81.457387356,46.6278723713,D001-0744,1-EPB,0.0,1300.0,"ACID GNEISS",AR.FELS.INTR.,2.7,,*,46.6,-81.5,*,
-81.4298864224,46.6100389788,T001-0040,1-EPB,868.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4160525756,46.617372313,D001-0745,1-EPB,0.0,1350.0,GABBRO,SUD.NORITE,2.8,,*,46.6,-81.4,*,
-81.457387356,46.6278723713,D001-0744,1-EPB,0.0,1300.0,"MIXED GNEISS",AR.FELS.INTR.,2.8,,*,46.6,-81.5,*,
-81.4370533073,46.6225390092,D001-0745,1-EPB,0.0,1250.0,"ACID GNEISS",AR.FELS.INTR.,2.8,,*,46.6,-81.4,*,
-81.457387356,46.6278723713,D001-0744,1-EPB,0.0,1300.0,"ACID DIKE",AR.FELS.INTR.,2.6,,*,46.6,-81.5,*,
-81.4473870005,46.6263723593,D001-0744,1-EPB,0.0,1275.0,"ACID GNEISS",AR.FELS.INTR.,2.7,,*,46.6,-81.4,*,
-81.4473870005,46.6263723593,D001-0744,1-EPB,0.0,1275.0,GRANITE,AR.FELS.INTR.,2.6,,*,46.6,-81.4,*,
-81.4370533073,46.6225390092,D001-0745,1-EPB,0.0,1250.0,"ACID GNEISS",AR.FELS.INTR.,2.7,,*,46.6,-81.4,*,
-81.4370533073,46.6225390092,D001-0745,1-EPB,0.0,1250.0,"ACID GNEISS",AR.FELS.INTR.,2.7,,*,46.6,-81.4,*,
-81.4160525756,46.617372313,D001-0746,1-EPB,0.0,1350.0,CATACLASITE,SUD.NORITE,2.8,,*,46.6,-81.4,*,
-81.4370533073,46.6225390092,D001-0745,1-EPB,0.0,1250.0,"MAFIC GNEISS",AR.FELS.INTR.,2.7,,*,46.6,-81.4,*,
-81.4298864224,46.6100389788,T001-0034,1-EPB,61.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4727211569,46.5843728181,D001-0285,1-EPB,0.0,1.0,AMPHIBOLITE,,2.8,,*,46.6,-81.5,*,
-81.3473833129,46.5720391466,D001-0815,1-EPB,0.0,920.0,SANDSTONE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.3,*,
-81.4298864224,46.6100389788,T001-0034,1-EPB,88.0,0.0,"NORITE     MSSVE",,2.8,,*,46.6,-81.4,*,
-81.4758880501,46.6053723479,D001-0743,1-EPB,0.0,1250.0,"MIXED GNEISS",AR.FELS.INTR.,2.7,,*,46.6,-81.5,*,
-81.4758880501,46.6053723479,D001-0743,1-EPB,0.0,1250.0,GABBRO,AR.FELS.INTR.,3.0,,*,46.6,-81.5,*,
-81.387218257,46.5957056551,D001-0720,1-EPB,0.0,1050.0,GRANITE,SUD.GRANOPHYRE,2.6,,*,46.6,-81.4,*,
-81.4955554074,46.6042056983,D001-0743,1-EPB,0.0,1375.0,GABBRO,AR.FELS.INTR.,3.1,,*,46.6,-81.5,*,
-81.4955554074,46.6042056983,D001-0743,1-EPB,0.0,1375.0,"MIXED GNEISS",AR.FELS.INTR.,2.8,,*,46.6,-81.5,*,
-81.3968852884,46.6032056081,D001-0746,1-EPB,0.0,1025.0,SYENITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.387218257,46.5957056551,D001-0720,1-EPB,0.0,1050.0,"ACID GNEISS",SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.387218257,46.5957056551,D001-0721,1-EPB,0.0,1050.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.387218257,46.5957056551,D001-0720,1-EPB,0.0,1050.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,QUARTZITE,"ONAPING F.",2.8,,*,46.6,-81.4,*,
-81.387218257,46.5957056551,D001-0721,1-EPB,0.0,1050.0,QUARTZITE,"ONAPING F.",2.7,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,QUARTZITE,SUD.GRANOPHYRE,2.6,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,QUARTZITE,"ONAPING F.",2.7,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,QUARTZITE,"ONAPING F.",2.8,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,GABBRO,SUD.GRANOPHYRE,2.9,,*,46.6,-81.4,*,
-81.3847181906,46.5980390066,D001-0721,1-EPB,0.0,1150.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.3835514741,46.5970390107,D001-0746,1-EPB,0.0,1075.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.3835514741,46.5970390107,D001-0746,1-EPB,0.0,1075.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.3835514741,46.5970390107,D001-0746,1-EPB,0.0,1075.0,QUARTZITE,SUD.GRANOPHYRE,2.7,,*,46.6,-81.4,*,
-81.3065487497,46.5938727453,D001-0813,1-EPB,0.0,900.0,SANDSTONE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.3,*,
-81.2143789513,46.6100395368,D001-0813,1-EPB,0.0,890.0,SANDSTONE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.2,*,
-81.2120455539,46.6145395452,D001-0813,1-EPB,0.0,920.0,SANDSTONE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.2,*,
-81.2192124726,46.616206189,D001-0813,1-EPB,0.0,960.0,SANDSTONE,L.HUR.SEDIMENT,2.5,,*,46.6,-81.2,*,
-81.2113788915,46.621872882,D001-0813,1-EPB,0.0,920.0,SANDSTONE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.2,*,
-81.2170457606,46.6245395309,D001-0813,1-EPB,0.0,930.0,SLATE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.2,*,
-81.3035485719,46.586039409,D001-0746,1-EPB,0.0,900.0,GREYWACKE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.3,*,
-81.3248826604,46.5868726319,D001-0746,1-EPB,0.0,900.0,MUDSTONE,L.HUR.SEDIMENT,2.5,,*,46.6,-81.3,*,
-81.3248826604,46.5868726319,D001-0746,1-EPB,0.0,900.0,MUDSTONE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.3,*,
-81.3035485719,46.586039409,D001-0747,1-EPB,0.0,900.0,GREYWACKE,L.HUR.SEDIMENT,2.5,,*,46.6,-81.3,*,
-81.3035485719,46.586039409,D001-0746,1-EPB,0.0,900.0,SILTSTONE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.3,*,
-81.2022116787,46.5850399404,D001-0680,1-EPB,0.0,900.0,GREYWACKE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.2,*,
-81.2853811473,46.5730394728,D001-0814,1-EPB,0.0,900.0,SANDSTONE,L.HUR.SEDIMENT,2.8,,*,46.6,-81.3,*,
-81.273714051,46.5708728616,D001-0814,1-EPB,0.0,900.0,SANDSTONE,L.HUR.SEDIMENT,2.6,,*,46.6,-81.3,*,
-81.3067152088,46.5708726895,D001-0815,1-EPB,0.0,900.0,SANDSTONE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.3,*,
-81.2130455487,46.6037062066,D001-0813,1-EPB,0.0,880.0,SANDSTONE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.2,*,
-81.1687105698,46.5943730415,D001-0731,1-EPB,0.0,900.0,GREYWACKE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.2,*,
-81.1687105698,46.5943730415,D001-0731,1-EPB,0.0,900.0,GREYWACKE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.2,*,
-81.1687105698,46.5943730415,D001-0731,1-EPB,0.0,900.0,GREYWACKE,L.HUR.SEDIMENT,2.7,,*,46.6,-81.2,*,
-81.2068786433,46.5990399542,D001-0813,1-EPB,0.0,900.0,SANDSTONE,L.HUR.SEDIMENT,2.8,,*,46.6,-81.2,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,228.0,0.0,"NORITE     MSSVE",,2.6,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0073,1-EPB,670.0,0.0,"NORITE     MSSVE",,2.9,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0073,1-EPB,701.0,0.0,"NORITE     MSSVE",,3.0,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,213.0,0.0,"NORITE     MSSVE",,2.4,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,243.0,0.0,"NORITE     MSSVE",,2.7,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,274.0,0.0,"NORITE     MSSVE",,2.6,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,182.0,0.0,"NORITE     MSSVE",,2.8,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,167.0,0.0,"NORITE     MSSVE",,2.7,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,198.0,0.0,"NORITE     MSSVE",,2.5,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0073,1-EPB,712.0,0.0,"NORITE     MSSVE",,3.0,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0070,1-EPB,259.0,0.0,"NORITE     MSSVE",,2.8,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0069,1-EPB,91.0,0.0,"NORITE     MSSVE",,2.9,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0069,1-EPB,18.0,0.0,"NORITE     MSSVE",,2.8,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0069,1-EPB,76.0,0.0,"NORITE     MSSVE",,2.6,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0073,1-EPB,640.0,0.0,"NORITE     MSSVE",,3.3,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0073,1-EPB,624.0,0.0,"NORITE     MSSVE",,2.5,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0072,1-EPB,594.0,0.0,"NORITE     MSSVE",,2.7,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0071,1-EPB,442.0,0.0,"NORITE     MSSVE",,3.0,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0069,1-EPB,30.0,0.0,"NORITE     MSSVE",,2.7,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0073,1-EPB,685.0,0.0,"NORITE     MSSVE",,3.2,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0072,1-EPB,502.0,0.0,"NORITE     MSSVE",,2.6,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0069,1-EPB,152.0,0.0,"NORITE     MSSVE",,2.8,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0071,1-EPB,472.0,0.0,"NORITE     MSSVE",,2.8,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0072,1-EPB,579.0,0.0,"NORITE     MSSVE",,2.7,,*,46.5,-81.1,*,
-81.0848734361,46.5150400383,T001-0072,1-EPB,609.0,0.0,"NORITE     MSSVE",,2.7,,*,46.5,-81.1,*,
