X,Y,OBJECTID,LOCATION,CR_PPM,NI_PPM,CO_PPM,SC_PPM,V_PPM,CU_PPM,PB_PPM,ZN_PPM,BI_PPM,CD_PPM,IN_PPM,SN_PPM,W_PPM,MO_PPM,AS_PPM,SE_PPM,SB_PPM,TE_PPM,AG_PPM,RE_PPM,AU_PPB,HG_PPM,RB_PPM,CS_PPM,BA_PPM,SR_PPM,TL_PPM,GA_PPM,GE_PPM,LI_PPM,TA_PPM,NB_PPM,HF_PPM,ZR_PPM,Y_PPM,TH_PPM,U_PPM,LA_PPM,CE_PPM,PR_PPM,ND_PPM,SM_PPM,EU_PPM,GD_PPM,TB_PPM,DY_PPM,HO_PPM,ER_PPM,TM_PPM,YB_PPM,LU_PPM,BR_PPM,I_PPM,B_PPM,BE_PPM,MN_PPM,SAMPLE_NUMBER_ID,CHEMISTRY_REVIEWED,ROCK_TYPE_NAME,SAMPLE_TYPE,LITHOLOGICAL_UNIT,GEOLOGICAL_DOMAIN,COLLAR_PROJECT_NAME,DATE_ANALYSIS_SENT,SENT_BY,DATE_SAMPLE_COLLECTED,COLLECTED_BY,UTM_EASTING,UTM_NORTHING,SIO2_PCT,TIO2_PCT,AL2O3_PCT,FE2O3_PCT,FEO_PCT,MNO_PCT,MGO_PCT,CAO_PCT,NA2O_PCT,K2O_PCT,P2O5_PCT,CR2O3_PCT,H2O_M_PCT,H2O_P_PCT,SO4_PCT,CO2_PCT,C_ORG_PCT,LOI_PCT,TOTAL_PCT,PB_204_PPM,PB_206_PPM,PB_207_PPM,PB_208_PPM,S_PCT,RU_PPB,RH_PPB,PD_PPB,OS_PPB,IR_PPB,PT_PPB,F_PCT,CL_PCT,C_PCT,TI_PCT,AL_PCT,FE_PCT,MG_PCT,CA_PCT,NA_PCT,K_PCT,P_PCT,ANALYSIS_LAB,ANALYSIS_LAB_CERTIFICATE_NUM,ANALYSIS_LAB_CODE,DIGESTION,DIGESTION_METHOD,ANALYTICAL_METHOD,COMMENT_,REASON,SAMPLE_DESCRIPTION,ANALYSIS_ORIGIN,TYPE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,COLLAR_HOLE_NAME,DATA_OBTAINED,COMPANY_DATUM,COMPANY_ZONE,ELEVATION,COMPANY_NAME,NTS,CORE_SIZE,DRILL_TYPE,SAMPLE_DEPTH_FROM_METRES,SAMPLE_DEPTH_TO_METRES,SAMPLE_DEPTH_FROM_FEET,SAMPLE_DEPTH_TO_FEET,GLOBALID
698136,6068269,13913,Southern,7,4,,,,4,12,66,,, ,,,,,,, ,, ,,,36,,,1500, ,,,,,,,185,,1,9,,,,,,,,,,,,,,,, , ,,,471,No,Feldspar Porphyry,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698136,6068269,65.69999695,0.61000001,16.29999924,,3.91000009,0.06,1.53999996,3.91000009,,3.29999995,0.33000001,,0.06, ,,,,1.15999997,101.65000153,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{3D4B05D4-87B0-4A34-9EF2-7C004EAB3E55}
698076,6068196,13914,Southern,1,1,,,,161,4,105,,, ,,,,,,, ,, ,,,42,,,190, ,,,,,,,77,,4,4,,,,,,,,,,,,,,,, , ,,,472,No,Basaltic tuff,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698076,6068196,69.09999847,0.41,11.89999962,,8.68000031,0.16,1.70000005,2.04999995,,2.05999994,0.30000001,,0.09, ,,,,0.51999998,100.80999756,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{FAD9B2CC-9704-4BCA-95DC-19539DE3BDD6}
698076,6068196,13915,Southern,14,6,,,,10,15,81,,, ,,,,,,, ,, ,,,50,,,1410, ,,,,,,,174,,1,10,,,,,,,,,,,,,,,, , ,,,473,No,Gabbro,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698076,6068196,,,,,,,,,,,,, , ,,,,,,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{FA8A8109-6484-4CB4-88D1-83D7A02FD35D}
697875,6068030,13916,Southern,3,2,,,,101,4,85,,, ,,,,,,, ,, ,,,9,,,117, ,,,,,,,75,,4,3,,,,,,,,,,,,,,,, , ,,,474,No,Felsic intrusive,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697875,6068030,70.59999847,0.44999999,13.10000038,,4.63000011,0.06,1.36000001,2.25999999,,0.79000002,0.28999999,,0.11, ,,,,1.02999997,100.13999939,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{53B57326-EB5C-4316-B099-3092E05A036F}
697824,6067970,13917,Southern,7,4,,,,39,11,85,,, ,,,,,,, ,, ,,,22,,,282, ,,,,,,,99,,6,3,,,,,,,,,,,,,,,, , ,,,475,No,Felsic intrusive,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697824,6067970,67.90000153,0.44999999,13.10000038,,5.34000015,0.12,1.32000005,3.75,,1.33000004,0.31999999,,0.11, ,,,,1.88999999,100.12000275,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{1AE9C4C0-128A-4F6F-B607-782DBD56B9A8}
697774,6067913,13918,Southern,186,91,,,,88,11,60,,, ,,,,,,, ,, ,,,7,,,213, ,,,,,,,34,,3,2,,,,,,,,,,,,,,,, , ,,,476,No,Basaltic tuff,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697774,6067913,49.59999847,0.41999999,17.29999924,,8.43000031,0.12,7.38999987,12.19999981,,0.36000001,0.18000001,,0.06, ,,,,2.02999997,100,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{DA76ACAE-7541-402D-AAF1-9CBF3DD02BCF}
697787,6070301,13919,Southern,1,4,,,,13,4,145,,, ,,,,,,, ,, ,,,54,,,54, ,,,,,,,89,,4,1,,,,,,,,,,,,,,,, , ,,,387,No,Felsic volcanic rock,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697787,6070301,69.19999695,0.25999999,12,,7.76000023,0.18000001,1.41999996,5.61000013,,2.16000009,0.11,,0.16, ,,,,2.72000003,101.83000183,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{7E146CA3-EABF-445E-A183-FF0E2E9CC02E}
697879,6070237,13920,Southern,1,12,,,,40,4,120,,, ,,,,,,, ,, ,,,6,,,185, ,,,,,,,53,,3,1,,,,,,,,,,,,,,,, , ,,,388,No,Massive basalt,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697879,6070237,54.70000076,0.68000001,13.30000019,,13.27000046,0.23999999,3.76999998,9.69999981,,0.38999999,0.18000001,,0.22, ,,,,1.83000004,99.95999908,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{9FA60FE0-294E-409B-9E54-994E2B4D241C}
698023,6070220,13921,Southern,18,18,,,,168,4,136,,, ,,,,,,, ,, ,,,6,,,107, ,,,,,,,35,,4,3,,,,,,,,,,,,,,,, , ,,,389,No,Massive basalt,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698023,6070220,51,0.5,14.69999981,,14.26000023,0.23999999,5.73000002,8.32999992,,0.31999999,0.16,,0.14, ,,,,1.19000006,99.97000122,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{7D18D2C3-BD29-45BE-991B-11D60DF2657A}
698118,6070235,13922,Southern,4,14,,,,32,1,104,,, ,,,,,,, ,, ,,,7,,,164, ,,,,,,,38,,1,3,,,,,,,,,,,,,,,, , ,,,390,No,Agglomerate,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698118,6070235,54.40000153,0.64999998,15.19999981,,12.56999969,0.23,3.66000009,9.31000042,,0.40000001,0.22,,0.19, ,,,,2.27999997,101.81999969,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{C4FB369B-E590-41ED-9E8E-902862BC1E9B}
698205,6070183,13923,Southern,2,16,,,,126,6,109,,, ,,,,,,, ,, ,,,8,,,183, ,,,,,,,37,,3,2,,,,,,,,,,,,,,,, , ,,,391,No,Basaltic dyke,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698205,6070183,53.29999924,0.44,14.80000019,,12.77000046,0.20999999,5.48999977,8.81000042,,0.33000001,0.17,,0.01, ,,,,3.22000003,101.70999908,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{96798446-0177-4E16-A79C-1C3872DCEBA8}
698275,6070134,13924,Southern,1,9,,,,109,6,107,,, ,,,,,,, ,, ,,,12,,,117, ,,,,,,,34,,3,1,,,,,,,,,,,,,,,, , ,,,392,No,Amygdaloidal basalt,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698275,6070134,54.59999847,0.52999997,14.30000019,,13.35999966,0.23,4.25,7.19999981,,0.62,0.18000001,,0.22, ,,,,1.37,99.90000153,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{19896861-A7D9-47E0-9C36-32FAF78A6595}
697579,6067706,13925,Southern,29,9,,,,17,11,84,,, ,,,,,,, ,, ,,,48,,,819, ,,,,,,,121,,1,5,,,,,,,,,,,,,,,, , ,,,415,No,Felsic volcanic rock,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697579,6067706,58.90000153,0.46000001,18.10000038,,6.25,0.12,2.6500001,5.38000011,,2.51999998,0.25999999,,0.08, ,,,,1,100.36000061,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{B4FE5110-7741-4699-8DD1-62C5089634F7}
697148,6065849,13926,Southern,1,7,,,,11,2,79,,, ,,,,,,, ,, ,,,6,,,292, ,,,,,,,16,,2,1,,,,,,,,,,,,,,,, , ,,,416,No,Gabbro,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697148,6065849,47.20000076,1.70000005,14.19999981,,14.55000019,0.25,6.23000002,12,,0.28,0.15000001,,0.14, ,,,,2.28999996,101.20999908,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{5F0034B7-4F70-4E77-8041-55A9287BEA16}
696954,6065045,13927,Southern,131,71,,,,43,3,45,,, ,,,,,,, ,, ,,,4,,,356, ,,,,,,,14,,1,1,,,,,,,,,,,,,,,, , ,,,417,No,Gabbro,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,696954,6065045,46.90000153,0.19,17.70000076,,8.03999996,0.11,9.44999981,14,,0.23999999,0.1,,0.17, ,,,,2.68000007,100.91999817,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{F4460D4C-4343-452A-B1F3-EBEA1C43E49B}
697419,6064893,13928,Southern,664,244,,,,117,3,43,,, ,,,,,,, ,, ,,,8,,,295, ,,,,,,,12,,2,1,,,,,,,,,,,,,,,, , ,,,418,No,Gabbro,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697419,6064893,46,0.13,17.29999924,,7.05000019,0.11,12.19999981,13.60000038,,0.28,0.1,,0.09, ,,,,3.16000009,101.05000305,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{37224A36-5FC4-4DE4-AC82-403B9C2B70CA}
698435,6068719,13929,Southern,1,19,,,,194,4,129,,, ,,,,,,, ,, ,,,3,,,190, ,,,,,,,40,,2,1,,,,,,,,,,,,,,,, , ,,,419,No,Amygdaloidal basalt,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698435,6068719,50,0.70999998,15.60000038,,13.35999966,0.2,4.38999987,7.86000013,,0.23,0.22,,0.12, ,,,,5.15999985,100.01000214,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{0AF18015-DC0F-4BA1-A464-67DC962DE340}
698411,6068654,13930,Southern,8,5,,,,2,4,45,,, ,,,,,,, ,, ,,,28,,,216, ,,,,,,,103,,3,2,,,,,,,,,,,,,,,, , ,,,420,No,Feldspar porphyry,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698411,6068654,66.59999847,0.37,15.39999962,,3.54999995,0.05,1.01999998,3.27999997,,2.1099999,0.15000001,,0.13, ,,,,3.45000005,100.05999756,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{80F1E40A-7A9A-4CEA-9B1C-C11DE812E14E}
698388,6068609,13931,Southern,51,23,,,,69,4,62,,, ,,,,,,, ,, ,,,4,,,190, ,,,,,,,34,,2,1,,,,,,,,,,,,,,,, , ,,,421,No,Agglomerate,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698388,6068609,47,0.28,14.10000038,,7.9000001,0.16,3.57999992,15.39999962,,0.17,0.15000001,,0.13, ,,,,9.47999954,100.34999847,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{40533165-E2CA-4C7B-8065-539B8FF32ED1}
697711,6067845,13932,Southern,409,65,,,,23,8,79,,, ,,,,,,, ,, ,,,4,,,193, ,,,,,,,50,,4,1,,,,,,,,,,,,,,,, , ,,,477,No,Basaltic tuff,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,697711,6067845,60.59999847,0.43000001,13.69999981,,7.78999996,0.15000001,4.32000017,7.61999989,,0.31999999,0.18000001,,0.05, ,,,,0.75,99.61000061,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{10E3824C-A7F7-4684-A93D-EDCC9AF945BA}
698367,6070113,13933,Southern,1,7,,,,148,2,139,,, ,,,,,,, ,, ,,,5,,,125, ,,,,,,,45,,4,1,,,,,,,,,,,,,,,, , ,,,393,No,Amygdaloidal basalt,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698367,6070113,53.79999924,0.66000003,15,,12.97000027,0.25,3.94000006,6.75,,0.38999999,0.18000001,,0.23, ,,,,1.51999998,99.30000305,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{97F02878-CF23-4EBB-AFAB-348845D2EE36}
698057,6075647,13934,Hamell Lake Area,14,6,,,,5,8,86,,, ,,,,,,, ,, ,,,44,,,620, ,,,,,,,168,,2,5,,,,,,,,,,,,,,,, , ,,,6101,No,Felsic Boundary Intrusion,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698057,6075647,65.30000305,0.47,15.30000019,,3.49000001,0.05,1.49000001,3.56999993,,2.68000007,0.27000001,,0.03, ,,,,2.69000006,100.01999664,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{59F755B4-B19B-4B16-B70B-AA83277A3D18}
698068,6075686,13935,Hamell Lake Area,199,26,,,,8,9,97,,, ,,,,,,, ,, ,,,13,,,492, ,,,,,,,106,,1,3,,,,,,,,,,,,,,,, , ,,,6102,No,Mafic Boundary Intrusion,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,698068,6075686,53.90000153,0.75999999,15,,9.30000019,0.15000001,5.78000021,8.72999954,,0.64999998,0.44,,0.07, ,,,,1.77999997,99.59999847,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{A6A7EA78-A858-47D3-A996-9BF541D94386}
696817,6076193,13936,Hamell Lake Area,2,4,,,,8,2,55,,, ,,,,,,, ,, ,,,21,,,191, ,,,,,,,127,,5,1,,,,,,,,,,,,,,,, , ,,,6401,No,Agglomerate,rock, ,Flin Flon,SEM Research Contract,1982,Parslow & Gaskarth,,,696817,6076193,73.19999695,0.23,13.30000019,,3.97000003,0.05,0.67000002,2.21000004,,0.95999998,0.12,,0.03, ,,,,0.23,99.87999725,,,,,, , , , ,, , , ,,,,,,,,,,"Major elements and V - University of Regina; Other trace elements - University of Aston in Birmingham",,,,,"Major elements (except Na and K) and V: ICP; Na and K: AA; Ba,Cu,Nb,Pb,Rb,Sr,Th,U,Y,Zn,Zr: XRF", ,,,,,,,,,,,,,,,,,,,{462FE127-60D9-401A-BC1C-16F4288F5D2E}
