province,longitude,latitude,Almandine,Anhydrite,Anorthosite,Antimony,Apatite,Arsenic,Asbestos,Barite,Barium,Be,Bentonite,Beryllium,Bismuth,Building Stone,Cadmium,Caesium,Calcium Carbonate,Cesium,Chromium,Chrysotile,Clay,Closed between 2020 and 2021,Coal,Cobalt,Copper,Diamond,Diatomite,Dimension Stone,Dolomite,Feldspar,Fireclay,Flagstone,Fluorine,Fluorspar,Fullers Earth,GM68420,GM68420.pdf,Gallium,Garnet,Gemstones,Germanium,Gold,Gold Silver,Granite,Graphite,Gypsum,Ilmenite,Iron,Iron ore,Jade,Lead,Lime,Limestone,Lithium,Magnesia,Magnesitic Dolomite,Magnesium,Magnetite,Mercury,Mica,Molybdenum,Nepheline Syenite,Nephrite,Nickel,Niobium,PM,Palladium,Perlite,Phosphate,Platinum,Potash,Pozzolan,Pumice,Pyrite,Pyrophyllite,Quartz,Radium,Rare Earth Elements (REE),Rhenium,Salt,Selenium,Serpentine,Shale,Siderite,Silica,Silver,Slate,Slerium,Soapstones,Sodium Sulphate,Steatite,Strontium,Sulfur,Sulphur,Sulphure,Talc,Tantalum,Tellerium,Tellurium,Thorium,Tin,Titanium,Tremolite,Tungsten,Uranium,Wollastonite,Zinc,Zircon,geometry,index_right,SiO2_pct,Al2O3_pct,Fe2O3_pct,MgO_pct,CaO_pct,Na2O_pct,K2O_pct,TiO2_pct,P2O5_pct,MnO_pct,Au_ppb,Cu_ppm,Ni_ppm,Co_ppm,Li_ppm,Cr_ppm,Zn_ppm,Pb_ppm,Mo_ppm,As_ppm,Th_ppm,U_ppm,La_ppm,Ce_ppm,Nd_ppm,Nb_ppm,V_ppm,W_ppm,Vp_100_kms,MagSus_SI,Density_gcc,distance,elevation
Quebec,-74.329524,49.87032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (1455159.4600389285 335184.25971278624),21730,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,5.8307943,0.0,2.924039,6828.011497111655,403.0
Quebec,-74.308672,49.893133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (1455767.0213544792 338057.88478992623),21730,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,5.8307943,0.0,2.924039,4657.153452972101,385.0
Quebec,-74.305286,49.959221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1453655.3064405562 345076.27156067366),22165,55.579826,15.818899,9.105327,4.3756175,6.671388,3.3246887,1.7356542,0.62258846,0.1378911,0.14960022,1.7821012,52.500187,57.926983,31.539553,22.354567,56.571262,91.96407,5.343965,0.85810244,2.601817,2.6830857,0.69657385,19.204292,39.323914,19.39169,2.8847945,151.14845,17.288675,5.83076,0.0,2.9256606,6132.114962771971,427.0
Quebec,-74.275314,49.889332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1458165.2653098544 338422.7650159241),21730,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,5.8307943,0.0,2.924039,2419.443059421812,387.0
Quebec,-74.213339,46.303527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1590840.475829322 -39173.15061595037),5175,52.485203,10.73162,5.9904523,0.87937844,7.9150615,2.5288672,3.1867964,0.8298743,0.45230862,0.07021177,3.878242,132.7648,120.93904,66.48154,32.83233,46.93659,87.899994,9.335485,3.1590605,1.1397557,10.475798,1.5578748,40.61158,102.75805,66.15049,9.588159,126.31957,3.1854506,6.1042523,0.0,2.8330793,1178.9458804639382,443.0
Quebec,-74.199214,49.93249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1461790.98374626 344700.7886336813),21730,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,5.8307943,0.0,2.924039,5030.369063678281,408.0
Quebec,-74.191811,49.908567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1463144.6274936334 342359.9093065628),21730,58.1157,16.547947,7.3863044,3.306518,5.7452445,3.5536258,1.4700875,0.54750305,0.15642238,0.11590394,2.4317915,25.966555,44.939003,25.142946,15.614518,72.46123,58.787292,4.139323,0.6810196,3.4717987,2.356755,0.7218094,17.66243,37.976593,18.385834,3.2304387,108.76981,52.35762,5.8307943,0.0,2.924039,3931.703803538674,386.0
Quebec,-74.106777,49.761783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (1474157.9831625535 328915.2371116248),21295,59.452,16.400064,6.3156247,3.112963,5.19094,3.676107,1.5721322,0.4431012,0.1450921,0.09408936,1.712974,15.375118,48.3761,21.355095,16.24868,117.03101,64.230576,3.9839838,0.7220858,2.3948178,2.040454,0.6119104,16.51674,35.138123,16.647766,3.3470814,88.28258,30.194662,5.830817,0.0,2.922349,4297.119422958981,442.0
Quebec,-74.08251,45.71678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1621820.521912676 -98395.93109169301),2562,18.183653,4.7043,2.3148704,3.8077602,23.7472,1.4131635,1.9200373,0.31376362,0.17119178,0.06566947,0.98545086,8.508055,23.57036,7.7692647,9.576283,43.5879,27.798563,6.344149,1.835617,1.4469441,2.1072035,0.61956835,19.70257,36.50935,35.393497,3.1218789,74.19127,1.6256443,6.153874,0.0,2.8137395,2426.3592116469054,77.0
Quebec,-74.030238,45.501019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1633601.9615776306 -120080.21670862967),1691,18.957302,4.348594,2.5624638,4.798643,20.524553,1.6572701,2.426888,0.26265964,0.13739005,0.08017664,1.1165273,5.803197,2.5007665,0.80066526,4.5055456,11.988879,7.514777,4.717625,1.4622529,3.5878444,1.2643315,0.63339776,8.266893,18.80283,10.998803,1.3200947,8.823118,0.61371267,6.1400833,0.0,2.8516686,3602.6437248127,111.0
Quebec,-73.972543,45.123624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1651763.4694856843 -158900.4225227903),385,42.91783,1.8568516,1.0434988,3.3397865,15.75939,0.14742285,1.319494,0.10848669,0.07149337,0.05094084,1.8658491,9.038783,5.558428,2.1939313,5.6721396,19.630606,11.752869,6.7934084,2.582695,7.8820662,1.7578541,0.92592865,10.4169235,25.198496,12.762193,1.3471826,12.799748,0.5016495,6.124391,0.0,2.8899953,9073.28675346971,40.0
Quebec,-73.938671,45.313175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1647365.5085878235 -137772.11409779996),821,34.882572,1.9385905,1.0188996,3.4582765,19.118513,0.118090264,1.552944,0.098332234,0.07072127,0.05219628,1.6278201,8.865502,5.5491815,1.947438,6.0725574,20.066576,12.6796,6.596895,2.4244049,7.316752,1.9150645,0.9703496,11.345986,27.749043,12.318131,1.5667039,13.592812,0.52021825,6.241132,0.0,2.8775952,3449.993034419801,23.0
Quebec,-73.811065,50.238014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (1476994.164537542 385686.27690332563),23912,56.01073,5.871235,6.5580006,9.019517,13.313949,1.9281775,0.9226247,0.3862633,1.1958836,0.10803931,5.320837,20.763304,174.17026,36.43334,16.259577,441.84116,71.60833,5.543794,0.8189094,2.3477378,3.7149584,0.9191778,27.108358,57.984627,25.432785,4.265216,98.463326,10.669454,5.9876013,0.0,2.9500875,5257.566070423441,373.738
Quebec,-73.671588,61.681668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1075375.3329003926 1568272.3301013878),75320,45.68145,6.5445323,11.265223,17.199577,8.318528,0.6297535,0.32642922,0.42948976,0.051016003,0.14252177,0.78820187,182.87779,758.76825,103.76715,8.950829,1739.518,96.515465,5.363276,1.1167899,2.1898317,0.98735255,0.22306332,4.837388,9.056575,7.51231,3.204283,135.94437,0.934478,5.93859,0.0,2.8410969,4936.9729835723365,522.089
Quebec,-73.644215,45.138417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1676035.162011725 -148731.8166049326),388,64.09327,1.1459196,0.665248,0.5793808,8.939318,0.10879799,0.8740375,0.08808885,0.02814335,0.02764243,1.1122098,11.15855,198.49489,1.6439075,13.063337,138.33565,23.413479,12.395312,3.6384637,7.8802104,3.0977125,12.311197,14.317777,30.782045,14.852001,2.2005205,23.535036,0.7287305,6.237505,0.0,2.894353,4162.783993194262,49.0
Quebec,-73.637762,45.099606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1677967.9144267663 -152702.66414678658),388,64.09327,1.1459196,0.665248,0.5793808,8.939318,0.10879799,0.8740375,0.08808885,0.02814335,0.02764243,1.1122098,11.15855,198.49489,1.6439075,13.063337,138.33565,23.413479,12.395312,3.6384637,7.8802104,3.0977125,12.311197,14.317777,30.782045,14.852001,2.2005205,23.535036,0.7287305,6.237505,0.0,2.894353,3381.6541695023675,63.0
Quebec,-73.4717,46.004861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1656610.2349907293 -51996.100313357354),4746,2.3189967,0.5513755,0.3717527,0.7621253,50.54379,0.2643421,0.28853148,0.030832497,0.13051361,0.0348656,3.1750531,79.289406,14.571009,45.697926,10.179465,69.822014,14.802927,2.7402477,1.4018605,2.2168365,1.4575679,0.61553496,17.72658,18.460285,9.393232,5.6455994,70.46251,6.088278,6.1870584,0.0,2.7797787,3933.836081879994,36.0
Quebec,-73.014601,45.114415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1724413.4586396606 -134458.23441463444),1264,27.276154,5.456479,5.0824466,4.355397,20.067259,1.6773417,1.9718921,0.43489596,1.856361,0.0906811,53.690178,19.119682,409.65018,16.277754,25.933935,520.0013,58.21725,29.148014,6.7072234,9.302563,7.0533843,29.703707,30.23585,50.1663,42.241352,13.807843,105.61439,0.84223497,6.166016,0.0,2.8780234,6273.269204593857,46.0
Quebec,-72.78426359,47.43884808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1652306.5701016686 117386.74585446018),12157,57.545334,15.165884,8.206026,3.015345,5.7620087,3.3944156,1.9464679,0.6690871,0.17589831,0.14360331,4.51563,47.74368,36.023243,31.307032,9.578744,56.58571,121.25396,13.961162,2.940851,1.4575593,6.599357,1.2513264,35.64525,78.79844,45.097134,8.090296,154.88698,0.4667051,6.141743,0.0,2.8418033,3485.7644541281675,167.0
Quebec,-72.46525171,46.40732539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1715163.5756238997 17256.281048533474),7804,44.23488,4.1983337,4.279815,0.96134865,16.477303,1.7348384,0.79977477,0.28332436,0.16507779,0.06101603,125.225204,394.4684,10.862689,7.794283,16.337563,530.8674,50.968327,13.5852585,4.4603586,3.6449327,16.439571,85.16674,15.59758,32.925304,43.266438,7.149788,62.262016,8.990324,6.1438117,0.0,2.8280532,5560.091971408578,16.0
Quebec,-72.462985,46.426221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1714592.18593971 19308.664509620245),7803,39.53204,3.3180716,3.5504034,0.9997866,18.42621,1.2759185,0.6872924,0.22874093,0.1497056,0.04858379,165.04132,20.175047,28.192707,10.177908,16.10239,525.08813,36.05292,12.222525,4.208269,1.048908,15.676092,76.3107,14.303866,21.61499,46.3169,6.7836833,57.793846,8.711795,6.1474066,0.0,2.8263245,4644.322000402173,31.0
Quebec,-72.401157,45.095201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1771271.4957295733 -119640.68408170725),1705,54.78159,15.371956,8.353543,4.125521,6.2761765,2.1917303,1.292891,1.031938,0.13523023,0.15001544,6.514385,37.38096,68.355385,28.67,30.504795,106.032104,83.95059,16.833347,4.0,2.7565565,3.5079608,1.4485725,13.982705,26.574564,18.131489,10.060296,182.24086,3.8569913,6.1453214,0.0,2.8902805,1321.304126254695,241.0
Quebec,-72.34215503,46.82744292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (1707686.102976908 64788.295543988315),9547,59.00919,13.097495,7.6391263,2.152508,6.414026,2.9251022,1.4505914,0.7001842,0.1893462,0.10945184,28.156685,51.195057,49.96928,28.569801,16.685753,560.98846,88.54465,12.565625,3.1415014,0.75925153,6.1880183,2.1470406,20.419935,40.18773,41.77616,8.878453,119.3133,10.892738,6.144582,0.0,2.8285308,5318.1758486354,168.0
Quebec,-72.331764,45.263786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1769833.5796690155 -99855.99158243932),2577,51.189957,13.616821,6.8077984,2.4217193,5.1591735,2.537406,0.72168934,0.6440662,0.13815531,0.16297223,5.8268986,29.21597,110.76074,22.120914,23.468506,435.09274,76.3667,22.04721,3.862146,14.581351,4.845064,1.4005208,16.76277,30.322243,22.018484,8.405726,83.38864,1.8151555,6.1425986,0.0,2.887224,220.00224444706132,260.0
Quebec,-72.190579,52.813913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1485567.93660604 690652.5301324019),36993,63.261578,12.556265,5.3767805,2.3815267,2.9194267,3.292986,2.8431172,0.34159118,0.08451556,0.07277061,1.8547374,28.231318,270.98062,27.081713,14.0742,568.25226,42.635014,18.033993,1.2691635,1.1791829,8.286312,1.0609047,25.045631,50.576824,20.147602,2.6562195,72.10385,0.3799374,6.0598345,0.0,2.9150574,4480.282528293769,514.103
Quebec,-72.143569,48.299659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1664109.5161927212 224265.44636986736),16518,61.63377,15.315274,7.210073,1.7411354,4.053661,3.70935,3.12626,1.0804931,0.34805846,0.10029264,1.3586247,17.48212,19.795826,15.179871,8.351913,42.650944,106.92432,26.768898,1.3467737,1.0720184,13.420488,13.515956,51.379852,106.003174,56.67311,17.65705,89.12045,4.4785223,6.1279182,0.0,2.8833406,5922.968976502668,338.0
Quebec,-71.961305,45.748462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1778117.994912658 -38338.40594430492),5194,45.02556,6.5983253,14.241672,1.9109758,2.397932,1.6775687,1.080256,0.6013199,0.15820457,0.07866002,16.797535,362.41458,66.47768,35.25855,20.726252,125.444466,94.15928,21.345364,4.730279,38.56874,6.154562,1.6841933,13.722174,30.451765,39.005333,12.87315,96.734375,2.1114004,6.1377625,0.0,2.8319044,2510.583310615917,262.0
Quebec,-71.959127,45.318923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (1795448.233664702 -83583.88272939083),3452,62.436356,4.666862,7.454942,3.1598427,0.6045451,0.746755,0.41328856,0.22460812,0.07988483,0.16900215,11.58772,355.2768,258.5979,32.930546,7.670394,732.8038,52.497326,16.03375,3.780295,47.705837,5.6426735,2.8064435,9.3340225,22.862997,23.844006,5.3950586,59.793053,1.5783714,6.0291677,0.0,2.7990134,5793.278579379249,355.0
Quebec,-71.95,45.76972,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1778102.7932758923 -35782.44692243358),5194,45.02556,6.5983253,14.241672,1.9109758,2.397932,1.6775687,1.080256,0.6013199,0.15820457,0.07866002,16.797535,362.41458,66.47768,35.25855,20.726252,125.444466,94.15928,21.345364,4.730279,38.56874,6.154562,1.6841933,13.722174,30.451765,39.005333,12.87315,96.734375,2.1114004,6.1377625,0.0,2.8319044,4624.586464451727,216.0
Quebec,-71.9476,45.7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (1778064.8305158615 -35148.528871623355),5194,45.02556,6.5983253,14.241672,1.9109758,2.397932,1.6775687,1.080256,0.6013199,0.15820457,0.07866002,16.797535,362.41458,66.47768,35.25855,20.726252,125.444466,94.15928,21.345364,4.730279,38.56874,6.154562,1.6841933,13.722174,30.451765,39.005333,12.87315,96.734375,2.1114004,6.1377625,0.0,2.8319044,5223.139107833734,204.0
