X,Y,OBJECTID,SMDI,NAME,HISTORICNAMES,PRIMARYCOMMODITIES,ASSOCIATEDCOMMODITIES,GROUPING,DISCOVERYTYPE,STATUS,PRODUCTION,RESERVESRESOURCES,UTM13E,UTM13N,WEBLINK,SYMBOLOGY_STATUS,SYMBOLOGY_GROUPING,GLOBALID
540067.54,6201010.02,979,0896,Studer Frog Lake Cu Showing - Main Zone,Studer Frog Lake Cu Showing - Main Zone,Copper,"Nickel, Silver",Base Metal (Other),Trench,Prospect: Primary Exploration,No,No,540067.54,6201010.02,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0896,Prospect: Primary Exploration,Base Metals,{AFFE1AD4-9CA8-415E-B10E-92D2AA01049C}
540143.53,6205956.95,980,0897,ALPAT Claims Pyrite Occurrences,ALPAT Claims Pyrite Occurrences,Iron,,Iron,Outcrop grab,Mineral Location,No,No,540143.53,6205956.95,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0897,Mineral Location,Base Metals,{AEBF099F-CD78-40B2-8007-7CF0E07192B3}
546082.32,6183539.24,981,0898,Colin Lake Pyrite Occurrences,Colin Lake Pyrite Occurrences,Iron,,Iron,Outcrop grab,Mineral Location,No,No,546082.32,6183539.24,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0898,Mineral Location,Base Metals,{3E7662D3-F9B5-45A8-AD0A-340CB5500E76}
534368.75,6202197.0,982,0899,DAVID-MIL-DONNER Claims Pyrrhotite Occurences Trenches,DAVID-MIL-DONNER Claims Pyrrhotite Occurences Trenches,Copper,Iron,Base Metal (Other),Trench,Mineral Location,No,No,534368.75,6202197,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0899,Mineral Location,Base Metals,{AE768F27-8CA6-41FB-8CCF-18EAEE4E03B9}
551707.11,6225497.69,983,0900,"Partington Lake to Narrow Lake Pyritic Conductors; Coot Lake Ag-Cu-Au Showing","Partington Lake to Narrow Lake Pyritic Conductors; Coot Lake Ag-Cu-Au Showing",Silver,"Copper, Gold, Iron",Silver,Outcrop grab,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,551707.11,6225497.69,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0900,Anomaly,Precious Metals,{86736B85-B50A-4DF7-AD46-4A416E064661}
545205.35,6207336.93,984,0901,Decade (Mallard Lake) Mine [East or Main Vein],"Decade (Mallard Lake) Mine [East or Main Vein], Mallard Lake Decade Au Deposit East or Main Vein, Mallard Lake Deposit Lake Au Vein/Zone; Decade Decline, Argyle Decline, New Decade Decline",Gold,"Antimony, Copper, Molybdenum, Silver",Gold,,Deposit: Post-Production,Yes,Yes,545205.35,6207336.93,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0901,Deposit: Post-Production,Precious Metals,{8253D38B-C233-4F79-BCB2-B5D9C3D15FC5}
546194.31,6212046.87,985,0902,Jojay Gold Deposit,"JoJay Gold Deposit, JoJay Gold Deposit (Red or Main Zone or CMS-C Zone, Blue, Orange, Purple, and Footwall Zones)",Gold,"Copper, Iron, Lead, Zinc",Gold,Drillhole,Deposit: Advanced Exploration,No,Yes,546194.31,6212046.87,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0902,Deposit: Advanced Exploration,Precious Metals,{D9552B9B-A08C-4049-B137-03BA93D2FCA4}
558138.87,6226971.67,986,0903a,Tower East Gold Deposit,"Tower East Gold Deposit, West Zone Lenses 1 and 2, South Lens, Upper East Lens, Lower East Lens, 22 Zone, Rusty Zone, Limy Zone",Gold,"Copper, Iron",Gold,Drillhole,Deposit: Advanced Exploration,No,Yes,558138.87,6226971.67,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0903a,Deposit: Advanced Exploration,Precious Metals,{38CA2FFF-DAF2-4A16-94B5-5873C697D90C}
558138.87,6226971.67,987,0903b,Tower Lake East Au Deposit (PAT Au Zone and PAT A and B Zones),Tower Lake East Au Deposit (PAT Au Zone and PAT A and B Zones),Gold,"Copper, Iron",Gold,Drillhole,Deposit: Advanced Exploration,No,Yes,558138.87,6226971.67,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0903b,Deposit: Advanced Exploration,Precious Metals,{66B7997C-91A9-4B44-B62E-D036B53251DC}
558138.87,6226971.67,988,0903c,"Tower Lake West Au Deposit or Trenches 2 to 5 Zones, Byers Mineralized Zone - Fortuna Gold Showing","Tower Lake West Au Deposit or Trenches 2 to 5 Zones, Byers Mineralized Zone - Fortuna Gold Showing",Gold,"Copper, Iron",Gold,Drillhole,Deposit: Advanced Exploration,No,No,558138.87,6226971.67,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0903c,Deposit: Advanced Exploration,Precious Metals,{52AAC78A-AA69-4C70-B69A-AA253BCAE11F}
547876.25,6216393.81,989,0904,PUS Au Showing - possible extension of JoJay Deposit,PUS Au Showing - possible extension of JoJay Deposit,Gold,"Iron, Lead, Nickel, Zinc",Gold,Outcrop grab,Prospect: Primary Exploration,No,No,547876.25,6216393.81,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0904,Prospect: Primary Exploration,Precious Metals,{B43D9939-C289-4A89-8890-BA71DE8245F6}
551566.12,6211396.88,990,0905,"Allen Au Veins (Zones) 1, 3, 4, and 5 or Breyenton Lake Showings Nos. 1 and 3 to 5","Allen Au Veins (Zones) 1, 3, 4, and 5 or Breyenton Lake Showings Nos. 1 and 3 to 5",Gold,"Copper, Iron",Gold,Outcrop grab,Deposit: Advanced Exploration,No,No,551566.12,6211396.88,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0905,Deposit: Advanced Exploration,Precious Metals,{F4C2FD98-DA5D-4678-8B4A-8BE5678F2919}
554006.02,6226515.68,991,0906,"Kaslo Au Showing, K-3 Au Occurrence","Kaslo Au Showing, K-3 Au Occurrence",Gold,"Copper, Iron, Molybdenum",Gold,Outcrop grab,Deposit: Advanced Exploration,No,No,554006.02,6226515.68,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0906,Deposit: Advanced Exploration,Precious Metals,{F8F2F894-7CDC-4BDE-B858-C414C8FEB10C}
548070.24,6206718.94,992,0907a,Lake Au Showing,Lake Au Showing,Gold,"Copper, Iron",Gold,Outcrop grab,Mineral Location,No,No,548070.24,6206718.94,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0907a,Mineral Location,Precious Metals,{5D1AAC85-7B62-4EB7-AA51-24CA3B44525E}
542503.45,6207339.93,993,0907b,Island Lake Drilled Py-Po-Gf Conductors,Island Lake Drilled Py-Po-Gf Conductors,Gold,"Copper, Iron",Gold,Drillhole,Mineral Location,No,No,542503.45,6207339.93,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0907b,Mineral Location,Precious Metals,{DE6FA6AC-27A5-402D-A5EF-1295B8406BD4}
554028.03,6208272.92,994,0908,KETA Au Showing Zone No. 1 or Zone No. 3 or B Zone and No. Zone No. 2 or A Zone,KETA Au Showing Zone No. 1 or Zone No. 3 or B Zone and No. Zone No. 2 or A Zone,Gold,"Copper, Iron, Lead",Gold,Drillhole,Occurrence: Primary Exploration,No,No,554028.03,6208272.92,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0908,Occurrence: Primary Exploration,Precious Metals,{0785F50A-D4A6-4B52-8357-E7C01C96522E}
548879.21,6219342.78,995,0909,Exit Lake Au Showing or Ahole Lake Au Showing - extension of JoJay Deposit,Exit Lake Au Showing or Ahole Lake Au Showing - extension of JoJay Deposit,Gold,Iron,Gold,Trench,Prospect: Primary Exploration,No,No,548879.21,6219342.78,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0909,Prospect: Primary Exploration,Precious Metals,{35810F64-96EC-4074-8DE2-DB703B8F7B12}
549612.18,6218732.78,996,0910,Hayes Lake Au Showing,Hayes Lake Au Showing,Gold,Iron,Gold,Outcrop grab,Prospect: Primary Exploration,No,No,549612.18,6218732.78,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0910,Prospect: Primary Exploration,Precious Metals,{4D5074BE-89EF-46C8-A853-A2E5E84C919A}
550939.14,6220448.76,997,0911,"Augustus Withdrawl Au Showing, Little Lake Au-Cu Showing, HT Au Showing, PR Au Showing","Augustus Withdrawl Au Showing, Little Lake Au-Cu Showing, HT Au Showing, PR Au Showing",Gold,Copper,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,550939.14,6220448.76,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0911,Occurrence: Primary Exploration,Precious Metals,{A4910D5D-5A05-4A5B-81FC-189CE8BFDF6D}
552509.08,6212119.87,998,0912,Allen Au Vein (Zone) No. 2 or Breyenton Lake Showing No. 2,Allen Au Vein (Zone) No. 2 or Breyenton Lake Showing No. 2,Gold,Iron,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,552509.08,6212119.87,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0912,Occurrence: Primary Exploration,Precious Metals,{4CB1EE03-5E1B-49A6-8688-895E18F29C82}
552017.09,6226954.67,999,0913a,Part of the Centre Lake Au Occurrence - Centre Lake Au Showing,Part of the Centre Lake Au Occurrence - Centre Lake Au Showing,Gold,Silver,Gold,Outcrop grab,Prospect: Primary Exploration,No,No,552017.09,6226954.67,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0913a,Prospect: Primary Exploration,Precious Metals,{0D2ED498-FFE9-4479-9814-C3980351E956}
551466.11,6226917.67,1000,0913b,Part of the Centre Lake Au Occurrence - West Lake Au Showing,Part of the Centre Lake Au Occurrence - West Lake Au Showing,Gold,Silver,Gold,Outcrop grab,Deposit: Advanced Exploration,No,No,551466.11,6226917.67,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0913b,Deposit: Advanced Exploration,Precious Metals,{EC8F0EE8-62D5-47C7-9045-C7EEEACDD8E9}
556172.94,6226976.67,1001,0914,Drill Holes Nos 1 to 13 (Tower Lake area Trench No. 3 Zone),Drill Holes Nos 1 to 13 (Tower Lake area Trench No. 3 Zone),Gold,"Copper, Iron",Gold,Drillhole,Prospect: Primary Exploration,No,No,556172.94,6226976.67,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0914,Prospect: Primary Exploration,Precious Metals,{AE7F34B3-3766-4B88-A5AC-81F59CC8F00D}
550340.16,6219977.77,1002,0915,Exit Lake (east of) Po-Cu Occurrence,Exit Lake (east of) Po-Cu Occurrence,Copper,Iron,Base Metal (Other),Outcrop grab,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,550340.16,6219977.77,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0915,Anomaly,Base Metals,{DEBEB368-E992-42FF-87CF-82D478095914}
549922.17,6226218.68,1003,0916,Partington Lake (northeast end) Iron Formation,Partington Lake (northeast end) Iron Formation,Iron,"Copper, Lead",Iron,Drillhole,Occurrence: Primary Exploration,No,No,549922.17,6226218.68,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0916,Occurrence: Primary Exploration,Base Metals,{E3058DC0-FCB6-43EC-8AAE-637637185C16}
556339.93,6230039.63,1004,0917,Hump Lake to Kirk Lake Pyritic-Pyrrhotitic Conductors,Hump Lake to Kirk Lake Pyritic-Pyrrhotitic Conductors,Iron,"Copper, Gold, Nickel, Silver, Zinc",Iron,Drillhole,Prospect: Primary Exploration,No,Yes,556339.93,6230039.63,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0917,Prospect: Primary Exploration,Base Metals,{F92627B9-BD08-4827-9FB9-19F682B8C90D}
551289.12,6212846.86,1005,0918,Breyenton Lake (northeast corner) Pb Occurrence,Breyenton Lake (northeast corner) Pb Occurrence,Lead,Iron,"Copper, Zinc and/or Lead",Outcrop grab,Mineral Location,No,No,551289.12,6212846.86,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0918,Mineral Location,Base Metals,{203A9CC6-FB91-4092-9791-9A2DF3EBBF73}
537822.62,6219601.77,1006,0919,Blair to Kam Lakes Pyrrhotite Occurrence,Blair to Kam Lakes Pyrrhotite Occurrence,Iron,,Iron,Outcrop grab,Mineral Location,No,No,537822.62,6219601.77,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0919,Mineral Location,Base Metals,{8F9E5AB9-D1FC-425D-850F-53CBB686037D}
546851.29,6215238.83,1007,0920,Puswawao Lake Pyritic Quartz Porphyry Unit,Puswawao Lake Pyritic Quartz Porphyry Unit,Iron,,Iron,Outcrop grab,Mineral Location,No,No,546851.29,6215238.83,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0920,Mineral Location,Base Metals,{9DB8112C-D5A1-4290-B0F5-59DEF4269ED7}
539590.55,6228243.66,1008,0921,Gunnex U Showing or Showing M22,Gunnex U Showing or Showing M22,Uranium,Titanium,Uranium,Outcrop Channel,Occurrence: Primary Exploration,No,No,539590.55,6228243.66,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0921,Occurrence: Primary Exploration,Uranium,{23B1BBEB-3726-40AD-908F-5A83D92C2850}
489080.4,6303794.6,1009,0922,Betsy Lake U-Cu-Mo Showing,Betsy Lake U-Cu-Mo Showing,Uranium,"Copper, Iron, Molybdenum",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,489080.4,6303794.6,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0922,Occurrence: Primary Exploration,Uranium,{538EB5FA-106D-41DE-BC94-6C4A25CFB940}
551442.12,6224628.7,1010,0923,Drill holes Nos.WIN-131 and WIN-135,Drill holes Nos.WIN-131 and WIN-135,Zinc,"Arsenic, Copper, Gold, Graphite, Iron, Nickel","Copper, Zinc and/or Lead",Outcrop grab,Occurrence: Primary Exploration,No,No,551442.12,6224628.7,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0923,Occurrence: Primary Exploration,Base Metals,{A8CB89DC-28A1-49E8-B61D-E816D6AC46D9}
549144.2,6223365.72,1011,0924,Judiem Lake (west of) Pyrite-Pyrrhotite Occurrences,Judiem Lake (west of) Pyrite-Pyrrhotite Occurrences,Zinc,"Copper, Iron","Copper, Zinc and/or Lead",Outcrop grab,Anomaly: Bedrock/Felsenmeer Geochemical,No,No,549144.2,6223365.72,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0924,Anomaly,Base Metals,{C15DB994-2002-4C0D-881A-CD96572D3B59}
549781.18,6223527.72,1012,0925,"Drill holes WIN-103, -109, -110, -115, -118, -121, -126, and WIN-130","Drill holes WIN-103, -109, -110, -115, -118, -121, -126, and WIN-130",Zinc,"Arsenic, Copper, Gold, Graphite, Iron, Nickel","Copper, Zinc and/or Lead",Drillhole,Occurrence: Primary Exploration,No,No,549781.18,6223527.72,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0925,Occurrence: Primary Exploration,Base Metals,{D5189A58-1E94-4AC8-84DE-56B16E9E14D3}
529958.91,6207883.93,1013,0926,Logue Lake (east shore) Cu-Ni Occurrences,Logue Lake (east shore) Cu-Ni Occurrences,Copper,"Iron, Nickel",Base Metal (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,529958.91,6207883.93,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0926,Occurrence: Primary Exploration,Base Metals,{B56B9F01-87BB-4A9B-ADEA-ACADC4B04831}
487115.47,6213363.86,1014,0927,BANNER Claim No. 1 Cu Showing,BANNER Claim No. 1 Cu Showing,Copper,,Base Metal (Other),Outcrop grab,Mineral Location,No,No,487115.47,6213363.86,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0927,Mineral Location,Base Metals,{63DF7DCB-AAD9-475D-9411-76B48726DBE5}
476286.87,6210039.9,1015,0928a,Olsen Cu-Ni-Pt Showing or Friesen Lake Cu-Ni-Pt Showing,Olsen Cu-Ni-Pt Showing or Friesen Lake Cu-Ni-Pt Showing,Nickel,"Copper, Gold, Palladium, Platinum","Copper, Nickel, Cobalt and/or PGE",Drillhole,Prospect: Primary Exploration,No,No,476286.87,6210039.9,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0928a,Prospect: Primary Exploration,Base Metals,{812C87F7-8CBB-4DEA-8C4E-BBD9EDD503FC}
476108.87,6209113.92,1016,0928b,Nagle Lake Pyrrhotite-Pyrite-Cu Occurrence,Nagle Lake Pyrrhotite-Pyrite-Cu Occurrence,Nickel,"Copper, Iron","Copper, Nickel, Cobalt and/or PGE",Outcrop grab,Mineral Location,No,No,476108.87,6209113.92,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0928b,Mineral Location,Base Metals,{8B0E840E-B187-4DCB-9776-2AB46F6F5BC0}
487580.45,6224585.71,1017,0928c,Mather's Lake (southeast of) Pyrrhotite-Pyrite-Cu Occurrence,Mather's Lake (southeast of) Pyrrhotite-Pyrite-Cu Occurrence,Nickel,"Copper, Iron","Copper, Nickel, Cobalt and/or PGE",Outcrop grab,Mineral Location,No,No,487580.45,6224585.71,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0928c,Mineral Location,Base Metals,{43655E35-CEA6-4FBD-AAD5-ED9141E7815D}
489704.38,6225630.7,1018,0929,Dunn Lake Area Pyritic Conductor,Dunn Lake Area Pyritic Conductor,Iron,"Copper, Nickel",Iron,Drillhole,Occurrence: Primary Exploration,No,No,489704.38,6225630.7,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0929,Occurrence: Primary Exploration,Base Metals,{DD5C8F3C-D98D-4895-BEB8-3E9188CDBA1C}
455707.62,6228723.65,1019,0930,Tosi Cu Showing and the Porcupine Creek Zn Showings,Tosi Cu Showing and the Porcupine Creek Zn Showings,Copper,Iron,Base Metal (Other),Outcrop grab,Occurrence: Primary Exploration,No,No,455707.62,6228723.65,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0930,Occurrence: Primary Exploration,Base Metals,{FC9B53ED-13FF-44A4-88A4-32739B0DEB74}
450926.8,6217551.8,1020,0931,MacRae Lake Cu Showing,MacRae Lake Cu Showing,Copper,"Iron, Uranium",Base Metal (Other),Outcrop grab,Mineral Location,No,No,450926.8,6217551.8,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0931,Mineral Location,Base Metals,{754C8EB4-C73C-4C68-B0BD-E5D745A979EE}
454071.68,6228771.65,1021,0932,Fable Lake Zn-Pb Showing - northeastern extension,Fable Lake Zn-Pb Showing - northeastern extension,Lead,"Iron, Zinc","Copper, Zinc and/or Lead",Outcrop grab,Mineral Location,No,No,454071.68,6228771.65,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0932,Mineral Location,Base Metals,{09F9EB81-3752-4F42-9C73-EBB09B9C3435}
453783.69,6229207.64,1022,0933,Fable Lake Zn-Pb Showing and Fable Lake Boulder Train,Fable Lake Zn-Pb Showing and Fable Lake Boulder Train,Zinc,"Iron, Lead, Silver","Copper, Zinc and/or Lead",Outcrop grab,Deposit: Advanced Exploration,No,No,453783.69,6229207.64,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0933,Deposit: Advanced Exploration,Base Metals,{866D8993-1DEC-4009-BBB9-0965167E8554}
457844.55,6232194.61,1023,0934,George Zn Showing,George Zn Showing,Zinc,Lead,"Copper, Zinc and/or Lead",Outcrop grab,Occurrence: Primary Exploration,No,No,457844.55,6232194.61,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0934,Occurrence: Primary Exploration,Base Metals,{3C792681-1554-46BA-B3E1-E83604E63BA7}
452443.74,6226593.68,1024,0935,Mackenzie Rapids (west of) Zn Showing (an extension of the Porcupine Creek mineralized horizon),Mackenzie Rapids (west of) Zn Showing (an extension of the Porcupine Creek mineralized horizon),Zinc,"Iron, Lead","Copper, Zinc and/or Lead",Outcrop grab,Mineral Location,No,No,452443.74,6226593.68,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0935,Mineral Location,Base Metals,{495BD36D-F290-4AAB-8A60-AD52FFB18AC8}
449027.87,6224932.7,1025,0936,Willis Lake-MacKenzie Rapids Zn-Pb Occurrences,Willis Lake-MacKenzie Rapids Zn-Pb Occurrences,Zinc,"Iron, Lead","Copper, Zinc and/or Lead",Outcrop grab,Mineral Location,No,No,449027.87,6224932.7,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0936,Mineral Location,Base Metals,{65F802D1-8FDE-4EA2-B912-18DAAECC9799}
461720.4,6236085.55,1026,0937,Beaverdam Au Prospect,Beaverdam Au Prospect,Gold,Iron,Gold,Outcrop grab,Occurrence: Primary Exploration,No,No,461720.4,6236085.55,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0937,Occurrence: Primary Exploration,Precious Metals,{191D0504-20E2-4573-A54B-9FF3902F20F0}
449198.87,6246482.41,1027,0938,Apex Lake Sapphire (Corundum) Showing,Apex Lake Sapphire (Corundum) Showing,Corundum,"Iron, Titanium",Gemstones,Outcrop grab,Occurrence: Primary Exploration,No,No,449198.87,6246482.41,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0938,Occurrence: Primary Exploration,Gemstones,{BB400DC6-4539-4662-9910-9863591F99DC}
468649.15,6242367.47,1028,0939a,Robyn Lake (northeast of) U-Fl in Pegmatite Occurrence,Robyn Lake (northeast of) U-Fl in Pegmatite Occurrence,Fluorine,Uranium,Industrial Material (Other),Outcrop grab,Mineral Location,No,No,468649.15,6242367.47,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0939a,Mineral Location,Industrial Materials,{08318062-3A1F-48FE-AFA9-C2836285A6D3}
464273.31,6242958.46,1029,0939b,Robyn Lake (north of) Trenched U-Fl in Pegmatite Occurrence,Robyn Lake (north of) Trenched U-Fl in Pegmatite Occurrence,Fluorine,Uranium,Industrial Material (Other),Outcrop grab,Mineral Location,No,No,464273.31,6242958.46,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0939b,Mineral Location,Industrial Materials,{70BF753A-15F1-4359-8BD5-B61DEEAFE6DF}
449180.87,6240700.49,1030,0940a,Pipewrench North U Zone or Lake 3A North Zone,Pipewrench North U Zone or Lake 3A North Zone,Uranium,"Graphite, Iron, Thorium",Uranium,Outcrop grab,Prospect: Primary Exploration,No,Yes,449180.87,6240700.49,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0940a,Prospect: Primary Exploration,Uranium,{651E6996-6CE0-449C-B599-E64B6CC467D2}
449029.87,6239557.5,1031,0940b,Pipewrench South U Zone or Lake 3A South Zone,Pipewrench South U Zone or Lake 3A South Zone,Uranium,"Graphite, Iron, Thorium",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,449029.87,6239557.5,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0940b,Occurrence: Primary Exploration,Uranium,{D53EB497-A795-4E5B-9EF6-F8AE24E6BAA0}
450411.82,6250456.36,1032,0941,"Narrows U Zone, Portage U Zone, Cross U Zone","Narrows U Zone, Portage U Zone, Cross U Zone",Uranium,Molybdenum,Uranium,Outcrop grab,Prospect: Primary Exploration,No,Yes,450411.82,6250456.36,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0941,Prospect: Primary Exploration,Uranium,{EE04312A-AF17-4DEA-A6E5-3169620406D5}
448964.87,6238445.52,1033,0942,Boom Lake (east of) Uraniferous Pegmatites,Boom Lake (east of) Uraniferous Pegmatites,Uranium,"Copper, Molybdenum, Thorium",Uranium,Outcrop grab,Occurrence: Primary Exploration,No,No,448964.87,6238445.52,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0942,Occurrence: Primary Exploration,Uranium,{B5CF9CB6-A4E0-46CF-A36E-C86761E37560}
457684.55,6236834.54,1034,0943,Sito Lake Zn Occurrence or Robyn Lake Zn Occurrence (the most northerly),Sito Lake Zn Occurrence or Robyn Lake Zn Occurrence (the most northerly),Zinc,"Iron, Lead","Copper, Zinc and/or Lead",Outcrop grab,Occurrence: Primary Exploration,No,No,457684.55,6236834.54,https://mineraldeposits.saskatchewan.ca/Home/Viewdetails/0943,Occurrence: Primary Exploration,Base Metals,{4696932F-6BA4-4E32-A150-DAE3BA18E902}
